Sentence #,Tag,Word
1068,O,!
1069,O,not
1069,O,the
1069,O,typical
1069,O,nyc
1069,O,gimmick
1069,O,theme
1069,B,restaurant
1069,O,.
1070,B,a
1070,O,cool
1070,B,bar
1070,O,with
1070,O,great
1070,B,food
1070,O,","
1070,O,and
1070,O,tons
1070,O,of
1070,O,excellent
1070,B,beer
1070,O,.
1071,O,and
1071,O,even
1071,O,with
1071,O,it's
1071,O,pub
1071,O,atmosphere
1071,O,they
1071,O,were
1071,O,great
1071,O,to
1071,O,my
1071,O,kids
1071,O,too
1071,O,!
1072,O,loved
1072,O,it
1072,O,!
1073,O,out
1073,O,of
1073,O,the
1073,O,hundreds
1073,O,of
1073,O,italian
1073,O,restaurants
1073,O,in
1073,O,queens
1073,O,","
1073,O,this
1073,O,is
1073,O,among
1073,O,the
1073,O,best
1073,O,.
1074,O,the
1074,I,shrimp
1074,I,scampi
1074,O,was
1074,O,excellent
1074,O,and
1074,O,the
1074,B,antipasti
1074,O,were
1074,O,plentiful
1074,O,.
1075,O,it
1075,O,is
1075,O,expensive
1075,O,but
1075,O,well
1075,O,worth
1075,O,the
1075,O,money
1075,O,.
1076,O,if
1076,O,you
1076,O,venture
1076,O,off
1076,O,the
1076,O,island
1076,O,of
1076,O,manhattan
1076,O,and
1076,O,can't
1076,O,seem
1076,O,to
1076,O,find
1076,B,a
1076,O,great
1076,O,italian
1076,O,restaurant
1076,O,","
1076,O,drive
1076,O,to
1076,B,corona
1076,O,.
1077,O,the
1077,O,only
1077,O,thing
1077,O,more
1077,O,wonderful
1077,O,than
1077,O,the
1077,B,food
1077,O,(
1077,O,which
1077,O,is
1077,O,exceptional
1077,O,)
1077,O,is
1077,O,the
1077,B,service
1077,O,.
1078,O,the
1078,O,only
1078,O,thing
1078,O,the
1078,B,waiters
1078,O,don't
1078,O,do
1078,O,for
1078,O,you
1078,O,is
1078,O,wipe
1078,O,your
1078,O,chin
1078,O,when
1078,O,you
1078,O,leave
1078,O,.
1079,O,wonderful
1079,O,at
1079,O,holiday
1079,O,time
1079,O,.
1080,O,cozy
1080,O,romantic
1080,B,atomosphere
1080,O,with
1080,O,only
1080,O,around
1080,O,15
1080,O,tables
1080,B,at
1080,O,most
1080,O,.
1081,B,service
1081,O,was
1081,O,very
1081,O,prompt
1081,O,but
1081,O,slightly
1081,O,rushed
1081,O,.
1082,B,food
1082,O,was
1082,O,very
1082,O,good
1082,O,","
1082,O,but
1082,O,not
1082,O,what
1082,O,i
1082,O,would
1082,O,consider
1082,O,out
1082,O,of
1082,O,this
1082,O,world
1082,O,.
1083,O,go
1083,O,here
1083,O,for
1083,O,a
1083,O,romantic
1083,O,dinner
1083,O,but
1083,O,not
1083,O,for
1083,O,an
1083,O,all
1083,O,out
1083,O,wow
1083,O,dining
1083,O,experience
1083,O,.
1084,O,my
1084,O,friend
1084,O,from
1084,O,milan
1084,O,and
1084,O,myself
1084,O,were
1084,O,pleasantly
1084,O,surprised
1084,O,when
1084,O,we
1084,O,arrived
1084,O,and
1084,O,everyone
1084,O,spoke
1084,O,italian
1084,O,.
1085,O,too
1085,O,bad
1085,O,the
1085,B,food
1085,O,wasn't
1085,O,of
1085,O,the
1085,O,same
1085,O,heritage
1085,O,.
1086,O,the
1086,I,porcini
1086,I,mushroom
1086,I,pasta
1086,I,special
1086,O,was
1086,O,tasteless
1086,O,","
1086,O,so
1086,O,was
1086,O,the
1086,B,seafood
1086,I,tagliatelle
1086,O,.
1087,O,a
1087,O,real
1087,O,dissapointment
1087,O,.
1088,O,but
1088,O,that
1088,O,wasn't
1088,O,the
1088,O,icing
1088,O,on
1088,O,the
1088,O,cake:
1088,B,a
1088,I,tiramisu
1088,O,that
1088,O,resembled
1088,O,nothing
1088,B,i
1088,O,have
1088,O,ever
1088,O,had
1088,O,.
1089,O,they
1089,O,should
1089,O,have
1089,O,called
1089,O,it
1089,O,mascarpone
1089,O,with
1089,O,chocolate
1089,O,chips-good
1089,O,but
1089,O,a
1089,O,far
1089,O,cry
1089,O,from
1089,O,what
1089,O,the
1089,O,name
1089,O,implies
1089,O,.
1090,O,priced
1090,O,at
1090,O,upper
1090,O,intermediate
1090,O,range
1090,O,.
1091,O,i
1091,O,really
1091,O,liked
1091,O,this
1091,B,place
1091,O,.
1092,O,everything
1092,O,i
1092,O,had
1092,O,was
1092,O,good
1092,O,","
1092,O,and
1092,O,i'm
1092,O,a
1092,O,eater
1092,O,.
1093,O,it
1093,O,was
1093,O,pretty
1093,O,inexpensive
1093,O,too
1093,O,.
1094,O,this
1094,O,place
1094,O,has
1094,O,the
1094,O,best
1094,O,chinese
1094,O,style
1094,B,bbq
1094,I,ribs
1094,O,in
1094,O,the
1094,O,city
1094,O,.
1095,B,i
1095,O,also
1095,O,recommend
1095,O,the
1095,B,rice
1095,I,dishes
1095,B,or
1095,O,the
1095,O,different
1095,O,varieties
1095,O,of
1095,B,congee
1095,I,(
1095,O,rice
1095,B,porridge
1095,I,)
1095,O,.
1096,O,it's
1096,O,great
1096,O,to
1096,O,go
1096,O,for
1096,O,a
1096,O,quick
1096,O,lunch
1096,O,either
1096,O,alone
1096,O,or
1096,O,with
1096,O,a
1096,O,friend
1096,O,.
1097,O,it's
1097,O,definately
1097,O,not
1097,B,a
1097,I,place
1097,O,to
1097,O,go
1097,O,if
1097,O,you
1097,O,want
1097,O,to
1097,O,impress
1097,O,someone
1097,O,.
1098,O,however
1098,O,","
1098,O,if
1098,O,you
1098,O,want
1098,O,great
1098,B,food
1098,O,at
1098,O,a
1098,O,great
1098,O,price
1098,O,and
1098,O,don't
1098,O,mind
1098,O,the
1098,B,decor
1098,O,","
1098,O,you
1098,O,can't
1098,O,beat
1098,O,this
1098,O,place
1098,O,.
1099,O,quick
1099,O,and
1099,O,friendly
1099,B,service
1099,O,.
1100,O,this
1100,O,is
1100,O,one
1100,O,of
1100,O,the
1100,O,best
1100,O,comfort
1100,O,food
1100,O,places
1100,O,in
1100,O,the
1100,O,city
1100,O,.
1101,O,it's
1101,O,somewhere
1101,O,you
1101,O,can
1101,O,eat
1101,O,and
1101,O,be
1101,O,happy
1101,O,.
1102,O,when
1102,O,i'm
1102,O,feeling
1102,O,stressed
1102,O,by
1102,O,the
1102,O,noise
1102,O,and
1102,O,congestion
1102,O,around
1102,O,my
1102,O,office
1102,O,","
1102,O,i
1102,O,head
1102,O,for
1102,O,cafe
1102,O,st
1102,O,.
1102,O,bart's
1102,O,.
1103,O,when
1103,O,you're
1103,O,sitting
1103,B,in
1103,O,their
1103,B,main
1103,I,dining
1103,I,room
1103,O,(
1103,O,which
1103,O,has
1103,B,a
1103,O,spectacular
1103,O,","
1103,O,hand-painted
1103,O,high
1103,B,ceiling
1103,O,)
1103,O,you'd
1103,O,never
1103,O,know
1103,O,there
1103,O,was
1103,O,a
1103,O,world
1103,O,outside
1103,O,.
1104,O,the
1104,I,food
1104,O,is
1104,O,wonderful
1104,O,","
1104,O,tasty
1104,O,and
1104,O,filling
1104,O,","
1104,O,and
1104,O,the
1104,B,service
1104,O,is
1104,O,professional
1104,O,and
1104,O,friendly
1104,O,.
1105,B,i
1105,O,can't
1105,O,wait
1105,O,for
1105,O,summer
1105,O,","
1105,O,when
1105,O,they
1105,O,serve
1105,O,outside
1105,O,on
1105,O,their
1105,O,gigantic
1105,B,patio
1105,O,.
1106,O,ahhh
1106,O,.
1106,O,.
1106,O,.
1107,O,i
1107,O,recently
1107,O,tried
1107,B,suan
1107,O,and
1107,O,i
1107,O,thought
1107,O,that
1107,O,it
1107,O,was
1107,O,great
1107,O,.
1108,O,this
1108,O,little
1108,B,place
1108,O,definitely
1108,O,exceeded
1108,O,my
1108,O,expectations
1108,O,and
1108,O,you
1108,O,sure
1108,O,get
1108,B,a
1108,O,lot
1108,O,of
1108,B,food
1108,O,for
1108,O,your
1108,O,money
1108,O,.
1109,O,the
1109,I,service
1109,O,was
1109,O,fast
1109,O,and
1109,O,friendly
1109,O,and
1109,O,the
1109,B,food
1109,O,was
1109,O,very
1109,O,tasty
1109,O,and
1109,O,they
1109,O,had
1109,O,the
1109,O,best
1109,B,hot
1109,I,sauce
1109,O,to
1109,O,add
1109,O,to
1109,O,your
1109,O,meals
1109,O,.
1110,O,i
1110,O,have
1110,O,to
1110,O,say
1110,O,that
1110,O,i
1110,O,am
1110,O,pleasantly
1110,O,suprised
1110,O,and
1110,O,i
1110,O,will
1110,O,most
1110,O,likely
1110,O,stop
1110,O,in
1110,O,again
1110,O,if
1110,O,i
1110,O,am
1110,O,in
1110,O,the
1110,O,neighborhood
1110,O,.
1111,O,they
1111,O,all
1111,O,know
1111,O,you
1111,O,.
1112,O,good
1112,I,food
1112,O,.
1113,O,good
1113,I,drink
1113,O,.
1114,O,how
1114,O,do
1114,O,you
1114,O,rate
1114,O,home
1114,O,?
1115,O,i
1115,O,have
1115,O,never
1115,O,had
1115,B,cheescake
1115,O,like
1115,O,this
1115,O,.
1116,O,i
1116,O,thought
1116,O,i
1116,O,had
1116,O,died
1116,O,and
1116,O,gone
1116,O,to
1116,O,heaven
1116,O,.
1117,O,great
1117,I,spot
1117,O,","
1117,O,whether
1117,O,looking
1117,O,for
1117,O,a
1117,O,couple
1117,O,of
1117,O,drinks
1117,O,or
1117,O,quiet
1117,O,dinner
1117,O,.
1118,O,warm
1118,O,and
1118,O,friendly
1118,O,in
1118,O,the
1118,O,winter
1118,O,and
1118,O,terrific
1118,O,outdoor
1118,O,seating
1118,O,in
1118,O,the
1118,O,warmer
1118,O,months
1118,O,.
1119,O,the
1119,I,food
1119,O,is
1119,O,great
1119,O,and
1119,O,they
1119,O,have
1119,O,a
1119,O,good
1119,B,selecion
1119,I,of
1119,I,wines
1119,O,at
1119,O,reasonable
1119,O,prices
1119,O,.
1120,O,have
1120,O,been
1120,O,several
1120,O,times
1120,O,and
1120,O,it
1120,O,never
1120,O,dissapoints
1120,O,.
1121,O,after
1121,O,hearing
1121,O,a
1121,O,lot
1121,O,of
1121,O,great
1121,O,things
1121,O,about
1121,O,the
1121,O,restaurant
1121,O,","
1121,O,and
1121,O,passing
1121,O,by
1121,O,it
1121,O,on
1121,O,a
1121,O,daily
1121,O,basis
1121,O,","
1121,O,we
1121,O,decided
1121,O,to
1121,O,try
1121,O,.
1122,O,we
1122,O,were
1122,O,less
1122,O,than
1122,O,impressed
1122,O,.
1123,O,while
1123,O,the
1123,B,ambiance
1123,O,and
1123,B,atmosphere
1123,O,were
1123,O,great
1123,O,","
1123,O,the
1123,B,food
1123,O,and
1123,B,service
1123,O,could
1123,O,have
1123,O,been
1123,B,a
1123,O,lot
1123,O,better
1123,O,.
1124,O,we
1124,O,ordered
1124,O,the
1124,B,chicken
1124,I,casserole
1124,O,","
1124,O,but
1124,O,what
1124,O,we
1124,O,got
1124,O,were
1124,B,a
1124,O,few
1124,O,small
1124,O,pieces
1124,O,of
1124,O,chicken
1124,O,","
1124,O,all
1124,O,dark
1124,O,meat
1124,O,and
1124,O,on
1124,O,the
1124,O,bone
1124,O,.
1125,O,probably
1125,O,would
1125,O,not
1125,O,go
1125,O,again
1125,O,.
1125,O,.
1125,O,.
1126,O,i've
1126,O,been
1126,O,to
1126,O,sapphire
1126,O,twice
1126,O,and
1126,O,both
1126,O,times
1126,O,the
1126,B,food
1126,O,was
1126,O,fine
1126,O,","
1126,O,if
1126,O,not
1126,O,good
1126,O,.
1127,O,stick
1127,O,with
1127,O,the
1127,B,chicken
1127,O,","
1127,B,beef
1127,O,","
1127,O,and
1127,B,lamb
1127,I,dishes
1127,O,.
1128,O,i
1128,O,don't
1128,O,usually
1128,O,order
1128,O,wine
1128,O,with
1128,O,indian
1128,O,so
1128,O,i
1128,O,can't
1128,O,comment
1128,O,on
1128,O,their
1128,O,wine
1128,O,list
1128,O,or
1128,O,their
1128,O,wines
1128,O,.
1129,O,instead
1129,O,ordered
1129,O,an
1129,O,ice
1129,O,cold
1129,O,beer
1129,O,which
1129,O,to
1129,O,me
1129,O,works
1129,O,with
1129,O,indian
1129,O,.
1130,B,service
1130,O,is
1130,O,friendly
1130,O,","
1130,O,and
1130,O,never
1130,O,had
1130,O,a
1130,O,problem
1130,O,walking
1130,O,in
1130,O,and
1130,O,getting
1130,O,a
1130,O,table
1130,O,.
1131,O,i
1131,O,would
1131,O,recommend
1131,O,reservations
1131,O,on
1131,O,weekends
1131,O,though
1131,O,.
1132,O,skip
1132,I,dessert
1132,O,.
1133,O,best
1133,I,reuben
1133,I,sandwich
1133,O,ever
1133,O,!
1134,O,a
1134,O,classic
1134,O,!
1135,O,don't
1135,O,miss
1135,B,bloom's
1135,O,on
1135,O,your
1135,O,next
1135,O,trip
1135,O,to
1135,O,manhatten
1135,O,.
1136,O,it
1136,O,was
1136,O,the
1136,O,first
1136,B,place
1136,O,we
1136,O,ate
1136,O,on
1136,O,our
1136,O,first
1136,O,trip
1136,O,to
1136,O,new
1136,O,york
1136,O,","
1136,O,and
1136,O,it
1136,O,will
1136,O,be
1136,O,the
1136,O,last
1136,O,place
1136,O,we
1136,O,stop
1136,O,as
1136,O,we
1136,O,head
1136,O,out
1136,O,of
1136,O,town
1136,O,on
1136,O,our
1136,O,next
1136,O,trip
1136,O,to
1136,O,new
1136,O,york
1136,O,.
1137,O,thanks
1137,I,bloom's
1137,O,for
1137,O,a
1137,O,lovely
1137,O,trip
1137,O,.
1138,O,as
1138,O,a
1138,O,fan
1138,O,of
1138,O,thai
1138,O,","
1138,O,i
1138,O,have
1138,O,tried
1138,O,quite
1138,O,a
1138,O,few
1138,O,different
1138,O,restaurants
1138,O,in
1138,O,nyc
1138,O,and
1138,O,this
1138,O,one
1138,O,was
1138,O,definitely
1138,O,the
1138,O,worst
1138,O,.
1139,O,the
1139,I,food
1139,O,was
1139,O,not
1139,O,fresh
1139,O,","
1139,O,the
1139,B,sauces
1139,O,were
1139,O,bland
1139,O,and
1139,O,very
1139,O,oily
1139,O,.
1140,O,it
1140,O,just
1140,O,wasn't
1140,O,thai
1140,O,.
1141,O,went
1141,O,to
1141,O,ottimo
1141,O,and
1141,O,was
1141,O,expecting
1141,O,outstanding
1141,O,pizza
1141,O,(
1141,O,as
1141,O,i
1141,O,love
1141,O,la
1141,O,pizza
1141,O,fresca
1141,O,)
1141,O,.
1142,O,was
1142,O,surprisingly
1142,O,disappointed
1142,O,.
1143,B,pizza
1143,O,was
1143,B,a
1143,O,little
1143,O,soggy
1143,O,.
1144,B,ravioli
1144,O,was
1144,O,good
1144,O,.
1144,O,.
1144,O,.
1144,O,but
1144,B,i
1144,O,have
1144,O,to
1144,O,say
1144,O,that
1144,O,i
1144,O,found
1144,O,everything
1144,B,a
1144,O,bit
1144,O,overpriced
1144,O,.
1145,O,not
1145,O,enough
1145,B,wines
1145,I,by
1145,I,the
1145,I,glass
1145,O,either
1145,O,.
1146,B,service
1146,O,","
1146,O,however
1146,O,","
1146,O,was
1146,O,excellent
1146,O,.
1146,O,.
1146,O,.
1146,O,and
1146,B,i
1146,O,liked
1146,O,the
1146,B,setting/atmosphere
1146,I,a
1146,O,lot
1146,O,.
1147,B,food
1147,O,was
1147,O,just
1147,O,average
1147,O,.
1147,O,.
1147,O,.
1147,O,if
1147,O,they
1147,O,lowered
1147,O,the
1147,O,prices
1147,O,just
1147,O,a
1147,O,bit
1147,O,","
1147,O,it
1147,O,would
1147,O,be
1147,O,a
1147,O,bigger
1147,O,draw
1147,O,.
1148,O,this
1148,I,place
1148,O,is
1148,B,a
1148,O,great
1148,O,bargain
1148,O,.
1149,O,authentic
1149,I,pakistani
1149,I,food
1149,O,.
1150,B,people
1150,O,are
1150,O,always
1150,O,friendly
1150,O,.
1151,O,don't
1151,O,waste
1151,O,money
1151,O,on
1151,B,decor
1151,O,.
1152,O,just
1152,O,straight
1152,O,up
1152,O,cheap
1152,O,","
1152,O,good
1152,B,food
1152,O,.
1153,B,faan
1153,O,is
1153,O,sooo
1153,O,good
1153,O,.
1154,O,the
1154,O,best
1154,B,pad
1154,I,thai
1154,O,i've
1154,O,ever
1154,O,had
1154,O,.
1155,O,the
1155,I,design
1155,O,and
1155,B,atmosphere
1155,O,is
1155,O,just
1155,O,as
1155,O,good
1155,O,.
1156,B,bottles
1156,I,of
1156,I,wine
1156,O,are
1156,O,cheap
1156,O,and
1156,O,good
1156,O,.
1157,O,what
1157,O,more
1157,O,could
1157,O,you
1157,O,want
1157,O,?
1158,O,the
1158,I,food
1158,O,was
1158,O,actually
1158,O,aweful
1158,O,.
1159,O,i'm
1159,O,not
1159,O,picky
1159,O,-
1159,O,but
1159,O,it
1159,O,was
1159,O,actually
1159,O,gross
1159,O,.
1160,O,the
1160,I,mussles
1160,O,were
1160,O,the
1160,O,fishiest
1160,O,things
1160,O,i've
1160,O,ever
1160,O,tasted
1160,O,","
1160,O,the
1160,B,seabass
1160,O,was
1160,O,bland
1160,O,","
1160,O,the
1160,B,goat
1160,I,cheese
1160,I,salad
1160,O,was
1160,O,missing
1160,O,the
1160,O,goat
1160,O,cheese
1160,O,","
1160,O,the
1160,B,penne
1160,I,w/
1160,I,chicken
1160,O,had
1160,O,bones
1160,O,in
1160,O,it
1160,O,.
1160,O,.
1160,O,.
1160,O,it
1160,O,was
1160,O,disgusting
1160,O,.
1161,O,nice
1161,I,atmosphere
1161,O,","
1161,O,the
1161,B,service
1161,O,was
1161,O,very
1161,O,pleasant
1161,O,and
1161,O,the
1161,B,desert
1161,O,was
1161,O,good
1161,O,.
1162,O,wouldn't
1162,O,recomend
1162,O,it
1162,O,for
1162,O,dinner
1162,O,!
1163,O,this
1163,O,is
1163,O,the
1163,O,perfect
1163,O,date
1163,O,spot
1163,O,for
1163,O,williamsburg
1163,O,couples
1163,O,.
1164,O,the
1164,I,jukebox
1164,O,plays
1164,O,everything
1164,O,from
1164,O,italian
1164,O,opera
1164,O,to
1164,O,the
1164,O,strokes
1164,O,.
1165,O,the
1165,I,food
1165,O,is
1165,O,amazing
1165,O,","
1165,O,rich
1165,B,pastas
1165,O,and
1165,O,fresh
1165,O,doughy
1165,B,pizza
1165,O,.
1166,O,best
1166,O,of
1166,O,all
1166,O,is
1166,O,the
1166,O,warm
1166,B,vibe
1166,O,","
1166,O,the
1166,B,owner
1166,O,is
1166,O,super
1166,O,friendly
1166,O,and
1166,B,service
1166,O,is
1166,O,fast
1166,O,.
1167,O,if
1167,O,only
1167,O,they
1167,O,delivered
1167,O,","
1167,O,they'd
1167,O,make
1167,O,a
1167,O,mint
1167,O,!
1168,O,go
1168,O,here
1168,O,for
1168,O,the
1168,B,drinks
1168,O,!
1169,O,esp
1169,O,.
1169,O,during
1169,O,happy
1169,O,hour
1169,O,!
1170,O,enough
1170,O,said
1170,O,!
1171,O,the
1171,I,drinks
1171,O,are
1171,O,amazing
1171,O,and
1171,O,half
1171,O,off
1171,O,till
1171,O,8pm
1171,O,.
1172,O,ask
1172,O,for
1172,B,usha
1172,O,","
1172,O,the
1172,O,nicest
1172,O,bartender
1172,O,in
1172,O,manhattan
1172,O,.
1173,O,my
1173,O,fav
1173,O,was
1173,O,the
1173,B,sassy
1173,I,lassi
1173,O,.
1173,O,.
1173,O,.
1174,O,this
1174,O,is
1174,O,an
1174,O,amazing
1174,O,place
1174,O,to
1174,O,try
1174,O,some
1174,B,roti
1174,I,rolls
1174,O,.
1175,O,i
1175,O,really
1175,O,recommend
1175,O,the
1175,O,very
1175,O,simple
1175,B,unda
1175,I,(
1175,I,egg
1175,I,)
1175,I,rolls
1175,O,.
1176,O,delicate
1176,I,spices
1176,O,","
1176,B,onions
1176,O,","
1176,B,eggs
1176,O,and
1176,O,a
1176,O,kick-ass
1176,B,roti
1176,O,.
1177,O,amazing
1177,O,!
1178,B,toons
1178,O,has
1178,O,recently
1178,O,been
1178,O,redone
1178,O,","
1178,O,so
1178,O,it's
1178,O,now
1178,O,a
1178,O,very
1178,O,attractive
1178,O,space
1178,O,.
1179,O,the
1179,O,food's
1179,O,as
1179,O,good
1179,O,as
1179,O,ever
1179,O,.
1180,O,in
1180,O,an
1180,O,area
1180,O,sadly
1180,O,lacking
1180,O,in
1180,O,decent
1180,B,thai
1180,I,food
1180,O,","
1180,O,this
1180,O,is
1180,O,one
1180,O,of
1180,O,the
1180,O,best
1180,O,spots
1180,O,.
1181,O,went
1181,O,here
1181,O,last
1181,O,night
1181,O,-
1181,O,nice
1181,B,decor
1181,O,","
1181,O,good
1181,B,service
1181,O,","
1181,O,but
1181,O,the
1181,B,food
1181,O,was
1181,O,surprisingly
1181,O,excellent
1181,O,.
1182,O,the
1182,I,portions
1182,O,are
1182,O,huge
1182,O,","
1182,O,so
1182,O,it
1182,O,might
1182,O,be
1182,O,good
1182,O,to
1182,O,order
1182,O,three
1182,O,things
1182,O,to
1182,O,split
1182,O,(
1182,O,rather
1182,O,than
1182,O,one
1182,O,appetizer
1182,O,and
1182,O,entree
1182,O,per
1182,O,person
1182,O,)
1182,O,for
1182,O,two
1182,O,people
1182,O,.
1183,O,among
1183,O,all
1183,O,of
1183,O,the
1183,O,new
1183,O,5th
1183,O,avenue
1183,O,restaurants
1183,O,","
1183,O,this
1183,O,offers
1183,O,by
1183,O,far
1183,O,one
1183,O,of
1183,O,the
1183,O,best
1183,O,values
1183,O,for
1183,O,your
1183,O,money
1183,O,.
1184,O,can't
1184,O,wait
1184,O,to
1184,O,go
1184,O,back
1184,O,.
1185,O,best
1185,I,drumsticks
1185,I,over
1185,I,rice
1185,O,and
1185,B,sour
1185,I,spicy
1185,I,soup
1185,O,in
1185,O,town
1185,O,!
1186,B,beef
1186,I,noodle
1186,I,soup
1186,O,is
1186,O,good
1186,O,as
1186,O,well
1186,O,.
1187,O,the
1187,I,service
1187,O,is
1187,O,good
1187,O,and
1187,O,the
1187,B,resturant
1187,O,is
1187,O,clean
1187,O,.
1188,O,best
1188,I,taiwanese
1188,I,food
1188,O,in
1188,O,ny
1188,O,!
1189,O,i
1189,O,have
1189,O,been
1189,O,to
1189,B,rao's
1189,O,probably
1189,O,15
1189,O,times
1189,O,the
1189,O,past
1189,O,3
1189,O,years
1189,O,and
1189,O,it
1189,O,keeps
1189,O,getting
1189,O,better
1189,O,.
1190,O,for
1190,O,those
1190,O,that
1190,O,go
1190,O,once
1190,O,and
1190,O,don't
1190,O,enjoy
1190,O,it
1190,O,","
1190,O,all
1190,O,i
1190,O,can
1190,O,say
1190,O,is
1190,O,that
1190,O,they
1190,O,just
1190,O,don't
1190,O,get
1190,O,it
1190,O,.
1191,O,rao's
1191,O,has
1191,O,the
1191,O,best
1191,B,service
1191,O,and
1191,B,atmosphere
1191,O,in
1191,O,nyc
1191,O,.
1192,O,good
1192,O,luck
1192,O,getting
1192,O,a
1192,O,table
1192,O,.
1193,O,my
1193,O,roommate
1193,O,and
1193,O,i
1193,O,love
1193,O,this
1193,B,place
1193,O,.
1194,O,we
1194,O,recently
1194,O,decided
1194,O,to
1194,O,try
1194,O,this
1194,O,location
1194,O,","
1194,O,and
1194,O,to
1194,O,our
1194,O,delight
1194,O,","
1194,O,they
1194,O,have
1194,B,outdoor
1194,I,seating
1194,O,","
1194,O,perfect
1194,O,since
1194,B,i
1194,O,had
1194,O,my
1194,O,yorkie
1194,O,with
1194,O,me
1194,O,.
1195,B,indoor
1195,O,was
1195,O,very
1195,O,cozy
1195,O,and
1195,O,cute
1195,O,.
1196,O,the
1196,I,portion
1196,O,sizes
1196,O,here
1196,O,are
1196,O,huge
1196,O,","
1196,O,and
1196,O,the
1196,B,sushi
1196,O,is
1196,O,good
1196,O,.
1197,O,while
1197,O,it's
1197,O,not
1197,O,nobu
1197,O,","
1197,O,it
1197,O,sure
1197,O,is
1197,O,a
1197,O,great
1197,O,deal
1197,O,and
1197,O,you
1197,O,definitely
1197,O,will
1197,O,leave
1197,O,feeling
1197,O,satisfied
1197,O,and
1197,O,full
1197,O,.
1198,B,staff
1198,O,is
1198,O,very
1198,O,accomodating
1198,O,.
1199,O,excellent
1199,I,dumplings
1199,O,served
1199,O,amid
1199,O,clean
1199,O,","
1199,O,chic
1199,B,decor
1199,O,.
1200,B,i
1200,O,got
1200,O,the
1200,B,$10
1200,I,10-piece
1200,I,dim
1200,I,sum
1200,I,combo
1200,O,","
1200,O,every
1200,O,bite
1200,O,of
1200,O,which
1200,O,was
1200,O,great
1200,O,.
1201,O,but
1201,O,$1
1201,O,for
1201,O,each
1201,O,small
1201,O,piece
1201,O,?
1201,O,?
1201,O,?
1202,O,not
1202,O,worth
1202,O,it
1202,O,.
1203,O,i
1203,O,won't
1203,O,go
1203,O,back
1203,O,unless
1203,O,someone
1203,O,else
1203,O,is
1203,O,footing
1203,O,the
1203,O,bill
1203,O,.
1204,O,i
1204,O,came
1204,O,here
1204,O,with
1204,O,my
1204,O,boyfriend
1204,O,for
1204,O,our
1204,O,anniversary
1204,O,because
1204,O,it
1204,O,was
1204,O,highly
1204,O,recommended
1204,O,to
1204,O,him
1204,O,by
1204,O,a
1204,O,friend
1204,O,.
1205,O,the
1205,I,decor
1205,O,is
1205,O,very
1205,O,simple
1205,O,but
1205,O,comfortable
1205,O,.
1206,O,the
1206,I,food
1206,O,was
1206,O,delicious
1206,O,but
1206,O,do
1206,O,not
1206,O,come
1206,O,here
1206,O,on
1206,O,a
1206,O,empty
1206,O,stomach
1206,O,.
1207,O,the
1207,I,portions
1207,O,are
1207,O,small
1207,O,but
1207,O,being
1207,O,that
1207,O,the
1207,B,food
1207,O,was
1207,O,so
1207,O,good
1207,O,makes
1207,O,up
1207,O,for
1207,O,that
1207,O,.
1208,O,you
1208,O,must
1208,O,have
1208,O,the
1208,B,crabmeat
1208,I,lasagna
1208,O,which
1208,O,is
1208,O,out
1208,O,of
1208,O,this
1208,O,world
1208,O,and
1208,O,the
1208,B,chocolate
1208,I,bread
1208,I,pudding
1208,O,for
1208,O,dessert
1208,O,.
1209,O,the
1209,I,staff
1209,O,there
1209,O,is
1209,O,very
1209,O,attentive
1209,O,and
1209,O,down
1209,O,to
1209,O,earth
1209,O,.
1210,O,i
1210,O,loved
1210,O,it
1210,O,and
1210,O,would
1210,O,go
1210,O,again
1210,O,.
1211,O,great
1211,I,indian
1211,I,food
1211,O,and
1211,O,the
1211,B,service
1211,O,is
1211,O,incredible
1211,O,.
1212,O,the
1212,I,owner
1212,O,truly
1212,O,caters
1212,O,to
1212,O,all
1212,O,your
1212,O,needs
1212,O,.
1213,O,when
1213,O,family
1213,O,came
1213,O,in
1213,O,he
1213,O,gave
1213,O,them
1213,O,apps
1213,O,to
1213,O,test
1213,O,their
1213,O,palets
1213,O,","
1213,O,and
1213,O,then
1213,O,ordered
1213,O,for
1213,O,them
1213,O,.
1214,O,everyone
1214,O,was
1214,O,more
1214,O,then
1214,O,happy
1214,O,with
1214,O,his
1214,O,choices
1214,O,.
1215,O,great
1215,I,food
1215,O,and
1215,O,the
1215,O,prices
1215,O,are
1215,O,very
1215,O,reasonable
1215,O,.
1216,O,obviously
1216,O,the
1216,O,chinese
1216,O,translation
1216,O,of
1216,O,this
1216,O,place
1216,O,does
1216,O,not
1216,O,mean
1216,O,big
1216,O,wong
1216,O,","
1216,O,it
1216,O,actually
1216,O,means
1216,O,great
1216,O,prosperity
1216,O,.
1217,O,the
1217,I,food
1217,O,here
1217,O,does
1217,O,a
1217,O,great
1217,O,service
1217,O,to
1217,O,the
1217,O,name
1217,O,(
1217,O,cantonese
1217,O,that
1217,O,is
1217,O,.
1217,O,.
1217,O,.
1217,O,)
1217,O,.
1218,B,i
1218,O,fell
1218,B,in
1218,O,love
1218,B,with
1218,B,the
1218,I,egg
1218,I,noodles
1218,O,in
1218,O,the
1218,B,beef
